split,camera,use,elevation_deg,bearing_deg,range_m,vials,bench,lab_varied,light,dark,degraded,selected_for_training
close_train,close,train,75.3,81.6,0.93,2,scatter,0,1.117,0,1,1
close_train,close,train,78.1,54.0,0.82,7,scatter,1,1.427,0,0,1
close_train,close,train,72.3,224.7,0.6,28,crowd,1,0.728,0,0,1
close_train,close,train,82.8,18.0,0.89,21,cluster,1,1.18,0,0,1
close_train,close,train,63.5,193.5,0.46,3,scatter,1,0.589,0,0,1
close_train,close,train,60.0,29.3,0.54,24,crowd,1,0.939,0,0,1
close_train,close,train,59.0,180.3,0.74,4,rows,1,0.795,0,1,1
close_train,close,train,57.0,239.4,0.76,24,clusters,0,1.181,0,0,1
close_train,close,train,72.6,176.8,0.96,21,crowd,1,1.399,0,0,1
close_train,close,train,80.7,286.0,0.37,2,scatter,1,0.94,0,0,1
close_train,close,train,43.9,221.0,0.52,8,clusters,1,1.131,0,0,1
close_train,close,train,84.6,248.9,0.39,2,scatter,1,1.075,0,1,1
close_train,close,train,56.9,319.0,0.37,1,cluster,1,0.716,0,1,1
close_train,close,train,33.6,308.1,0.71,9,as built,1,1.264,0,0,1
close_train,close,train,79.5,19.7,0.97,22,clusters,1,0.626,0,0,1
close_train,close,train,83.5,91.2,0.77,10,scatter,1,1.322,0,0,1
close_train,close,train,40.5,37.0,0.62,4,scatter,0,1.048,0,0,1
close_train,close,train,72.1,56.2,0.93,1,scatter,1,0.846,0,0,1
close_train,close,train,78.5,349.0,0.43,11,cluster,1,1.016,0,0,1
close_train,close,train,62.8,107.8,0.66,6,scatter,0,1.18,0,0,1
close_train,close,train,54.3,203.7,0.82,15,clusters,1,0.608,0,0,1
close_train,close,train,70.4,140.4,0.57,3,scatter,1,1.346,0,0,1
close_train,close,train,56.3,325.1,0.72,1,cluster,1,1.096,0,0,1
close_train,close,train,37.2,183.8,0.39,1,cluster,0,0.95,0,0,1
close_train,close,train,87.6,331.8,0.99,5,scatter,0,1.344,0,1,1
close_train,close,train,83.8,129.1,0.87,7,scatter,0,0.727,0,0,1
close_train,close,train,57.5,108.7,0.93,15,cluster,1,1.361,0,0,1
close_train,close,train,64.6,202.8,0.45,40,clusters,1,1.214,0,1,1
close_train,close,train,77.2,227.6,0.52,4,scatter,1,0.654,0,0,1
close_train,close,train,79.2,328.7,0.56,1,scatter,1,1.27,0,0,1
close_train,close,train,40.3,36.8,0.74,4,cluster,1,0.701,0,0,1
close_train,close,train,41.3,270.4,0.88,29,clusters,1,0.895,0,1,1
close_train,close,train,31.7,340.3,0.53,12,scatter,1,0.76,0,0,1
close_train,close,train,84.6,203.3,0.5,2,scatter,1,0.83,0,0,1
close_train,close,train,79.1,7.9,0.38,9,rows,0,1.029,0,0,1
close_train,close,train,82.2,248.1,0.55,1,cluster,1,1.426,0,1,1
close_train,close,train,38.2,130.9,0.75,4,scatter,1,0.736,0,1,1
close_train,close,train,52.3,200.1,0.57,5,as built,1,1.233,0,1,1
close_train,close,train,59.2,299.8,0.47,3,as built,1,1.03,0,0,1
close_train,close,train,78.5,117.7,0.47,8,scatter,1,0.567,0,0,1
close_train,close,train,35.4,37.3,0.89,11,scatter,0,1.367,0,0,1
close_train,close,train,77.9,95.3,0.66,3,scatter,0,0.617,0,1,1
close_train,close,train,42.8,20.8,0.4,5,scatter,1,0.904,0,0,1
close_train,close,train,43.3,192.3,0.94,9,scatter,1,1.236,0,0,1
close_train,close,train,39.9,61.0,0.47,15,cluster,0,0.613,0,0,1
close_train,close,train,72.2,333.6,0.51,7,scatter,0,1.195,0,1,1
close_train,close,train,84.3,0.3,0.36,1,as built,1,0.734,0,0,1
close_train,close,train,68.4,182.4,0.68,16,rows,1,1.084,0,0,1
close_train,close,train,73.0,168.2,0.88,4,scatter,0,1.041,0,1,1
close_train,close,train,76.1,163.0,0.47,11,clusters,0,0.654,0,1,1
close_train,close,train,62.3,239.9,0.83,7,scatter,1,1.056,0,1,1
close_train,close,train,74.8,213.1,0.38,1,scatter,0,0.834,0,1,1
close_train,close,train,32.4,49.6,0.5,40,crowd,1,1.437,0,0,1
close_train,close,train,81.6,280.6,0.98,8,scatter,1,0.947,0,0,1
close_train,close,train,80.5,92.0,0.57,6,scatter,1,1.057,0,0,1
close_train,close,train,46.2,297.0,0.68,35,clusters,1,1.31,0,0,1
close_train,close,train,63.0,299.6,0.57,21,rows,1,0.966,0,1,1
close_train,close,train,42.6,15.2,0.93,13,crowd,1,0.739,0,0,1
close_train,close,train,37.2,129.9,0.49,30,scatter,0,1.144,0,0,1
close_train,close,train,57.6,16.5,0.81,12,cluster,1,1.17,0,0,1
close_train,close,train,58.0,207.6,0.84,21,clusters,1,1.162,0,1,1
close_train,close,train,76.9,140.4,0.98,24,scatter,0,0.873,0,1,1
close_train,close,train,74.7,230.0,0.5,17,rows,1,0.639,0,0,1
close_train,close,train,42.4,144.1,0.95,9,scatter,1,1.249,0,0,1
close_train,close,train,41.8,304.0,0.9,39,crowd,0,1.127,0,0,1
close_train,close,train,43.1,111.4,0.49,11,rows,0,1.265,0,1,1
close_train,close,train,82.2,31.6,0.41,4,as built,0,1.427,0,1,1
close_train,close,train,74.7,179.7,0.36,4,scatter,1,0.571,0,1,1
close_train,close,train,77.6,237.9,0.89,19,clusters,1,1.057,0,0,1
close_train,close,train,59.7,180.2,0.64,20,scatter,0,1.416,0,1,1
close_train,close,train,74.9,24.0,0.41,6,clusters,0,0.61,0,1,1
close_train,close,train,49.3,349.3,0.97,13,scatter,1,1.177,0,0,1
close_train,close,train,80.4,30.0,0.42,5,scatter,0,1.102,0,0,1
close_train,close,train,75.7,57.0,0.73,9,scatter,1,0.964,0,0,1
close_train,close,train,83.8,5.5,0.79,2,scatter,1,1.26,0,0,1
close_train,close,train,84.3,246.8,0.78,47,clusters,1,1.386,0,0,1
close_train,close,train,71.5,50.2,0.73,8,cluster,1,1.33,0,1,1
close_train,close,train,67.4,118.0,0.38,1,scatter,1,0.68,0,0,1
close_train,close,train,64.7,343.9,0.65,13,cluster,0,0.993,0,0,1
close_train,close,train,82.4,72.7,0.71,1,scatter,1,0.818,0,0,1
close_train,close,train,71.3,1.8,0.47,7,crowd,1,1.025,0,1,1
close_train,close,train,34.4,218.5,0.62,40,clusters,1,0.815,0,0,1
close_train,close,train,44.3,117.7,0.62,18,rows,1,1.196,0,0,1
close_train,close,train,49.5,186.2,0.39,4,as built,1,1.377,0,0,1
close_train,close,train,74.1,336.7,0.58,2,as built,1,0.637,0,0,1
close_train,close,train,78.0,98.4,0.6,3,scatter,1,1.406,0,0,1
close_train,close,train,44.2,95.7,0.47,11,clusters,1,1.095,0,1,1
close_train,close,train,49.6,282.3,0.54,14,cluster,1,0.567,0,0,1
close_train,close,train,80.9,172.7,0.4,3,crowd,1,1.032,0,1,1
close_train,close,train,33.7,306.0,0.57,24,scatter,1,0.7,0,0,1
close_train,close,train,81.0,9.9,0.82,12,crowd,0,0.747,0,0,1
close_train,close,train,58.7,210.7,0.44,10,clusters,1,1.42,0,0,1
close_train,close,train,78.4,350.0,0.71,24,clusters,1,0.593,0,1,1
close_train,close,train,40.4,299.3,0.61,9,crowd,0,0.78,0,1,1
close_train,close,train,30.3,215.9,0.91,26,cluster,1,1.268,0,0,1
close_train,close,train,40.0,151.7,0.78,44,clusters,1,1.213,0,0,1
close_train,close,train,76.5,294.9,0.69,5,as built,1,1.019,0,0,1
close_train,close,train,69.0,322.7,0.91,6,cluster,0,1.383,0,0,1
close_train,close,train,80.9,1.0,0.49,2,as built,1,1.4,0,1,1
close_train,close,train,74.3,119.0,0.98,6,as built,1,1.373,0,1,1
close_train,close,train,30.3,272.7,0.67,5,scatter,1,0.988,0,0,1
close_train,close,train,77.3,286.8,0.85,2,as built,1,0.843,0,0,1
close_train,close,train,68.6,122.2,0.57,4,clusters,0,1.077,0,0,1
close_train,close,train,83.0,305.6,0.43,1,scatter,1,0.787,0,0,1
close_train,close,train,83.3,154.1,0.38,1,scatter,1,1.298,0,0,1
close_train,close,train,45.7,229.8,0.61,22,scatter,0,0.792,0,1,1
close_train,close,train,58.3,189.4,0.47,15,scatter,1,1.408,0,0,1
close_train,close,train,72.8,102.9,0.47,15,rows,1,0.817,0,1,1
close_train,close,train,43.4,64.3,0.85,4,as built,1,0.835,0,0,1
close_train,close,train,70.0,207.6,0.94,3,scatter,0,0.638,0,1,1
close_train,close,train,75.2,47.2,0.67,15,cluster,0,0.565,0,0,1
close_train,close,train,45.8,225.1,0.7,42,scatter,1,0.778,0,0,1
close_train,close,train,30.8,24.7,0.4,8,scatter,0,0.65,0,1,1
close_train,close,train,72.2,29.2,0.73,12,crowd,1,0.621,0,1,1
close_train,close,train,71.5,227.3,0.49,3,rows,0,0.956,0,1,1
close_train,close,train,54.8,125.3,0.79,2,scatter,1,0.734,0,0,1
close_train,close,train,82.2,156.9,0.42,1,scatter,0,1.012,0,1,1
close_train,close,train,85.9,49.3,0.79,10,scatter,1,1.148,0,0,1
close_train,close,train,81.4,340.3,0.45,23,cluster,1,0.915,0,1,1
close_train,close,train,63.9,214.4,0.38,1,as built,0,1.392,0,0,1
close_train,close,train,80.0,169.4,0.5,3,rows,1,0.598,0,0,1
close_train,close,train,64.0,253.9,0.46,19,cluster,0,0.995,0,0,1
close_train,close,train,81.0,340.1,0.36,1,cluster,1,1.31,0,0,1
close_train,close,train,71.0,303.0,0.74,11,scatter,0,1.351,0,0,1
close_train,close,train,47.6,113.7,0.51,1,cluster,1,0.804,0,0,1
close_train,close,train,83.7,153.3,0.94,16,clusters,0,1.334,0,0,1
close_train,close,train,81.9,165.0,0.95,15,clusters,1,0.644,0,0,1
close_train,close,train,84.6,266.1,0.87,61,clusters,1,1.429,0,0,1
close_train,close,train,74.9,97.7,0.44,2,rows,1,1.021,0,0,1
close_train,close,train,45.2,121.9,0.64,18,clusters,1,0.857,0,0,1
close_train,close,train,36.8,349.4,0.79,2,cluster,1,0.993,0,0,1
close_train,close,train,61.4,141.0,0.94,33,crowd,1,1.246,0,0,1
close_train,close,train,76.5,246.2,0.43,12,rows,0,0.99,0,1,1
close_train,close,train,76.4,66.4,0.8,32,scatter,0,0.558,0,0,1
close_train,close,train,46.5,99.2,0.64,50,crowd,1,0.812,0,0,1
close_train,close,train,76.9,261.3,0.87,8,clusters,1,0.648,0,1,1
close_train,close,train,35.9,108.6,0.93,6,scatter,1,0.859,0,0,1
close_train,close,train,75.9,121.9,0.45,2,scatter,0,0.924,0,0,1
close_train,close,train,55.2,74.9,0.79,2,scatter,0,1.337,0,0,1
close_train,close,train,78.6,352.0,0.88,7,crowd,1,0.822,0,0,1
close_train,close,train,53.5,268.4,0.59,23,cluster,1,0.622,0,0,1
close_train,close,train,62.2,11.4,0.97,17,scatter,0,0.728,0,0,1
close_train,close,train,80.1,255.9,0.58,3,as built,1,0.83,0,1,1
close_train,close,train,56.3,211.3,0.94,9,as built,0,0.827,0,0,1
close_train,close,train,33.9,349.6,0.68,1,scatter,1,0.885,0,0,1
close_train,close,train,59.7,19.8,0.73,13,rows,1,0.781,0,0,1
close_train,close,train,73.2,174.9,0.75,1,scatter,0,1.3,0,0,1
close_train,close,train,65.4,77.6,0.38,1,rows,1,1.439,0,1,1
close_train,close,train,57.5,259.1,0.66,4,crowd,0,1.048,0,0,1
close_train,close,train,58.2,311.3,0.74,3,scatter,1,1.385,0,0,1
close_train,close,train,85.2,239.7,0.5,19,crowd,1,0.987,0,0,1
close_train,close,train,35.7,190.1,1.0,15,scatter,1,0.582,0,0,1
close_train,close,train,81.7,114.6,0.84,2,as built,0,0.922,0,0,1
close_train,close,train,37.7,301.4,0.46,8,scatter,1,0.608,0,0,1
close_train,close,train,68.6,309.8,0.72,10,scatter,1,0.595,0,0,1
close_train,close,train,85.4,152.0,0.84,8,clusters,1,1.428,0,0,1
close_train,close,train,72.1,134.0,0.55,10,scatter,1,1.123,0,1,1
close_train,close,train,66.7,324.7,0.75,13,scatter,0,1.335,0,0,1
close_train,close,train,74.9,264.0,0.48,1,scatter,0,1.027,0,0,1
close_train,close,train,80.9,207.8,0.85,1,scatter,0,0.979,0,0,1
close_train,close,train,80.3,95.3,0.61,1,cluster,1,0.577,0,0,1
close_train,close,train,44.4,86.7,0.88,6,as built,1,1.067,0,1,1
close_train,close,train,47.1,75.3,0.57,19,rows,1,0.801,0,1,1
close_train,close,train,47.5,282.5,0.94,10,as built,0,0.969,0,1,1
close_train,close,train,34.8,314.6,0.67,31,rows,1,0.817,0,1,1
close_train,close,train,40.7,24.2,0.93,10,scatter,0,1.091,0,0,1
close_train,close,train,46.1,266.8,0.92,12,scatter,0,0.71,0,0,1
close_train,close,train,55.5,293.7,0.9,43,crowd,1,0.857,0,1,1
close_train,close,train,74.5,323.4,0.54,5,rows,1,0.655,0,0,1
close_train,close,train,60.9,53.3,0.72,37,scatter,0,0.826,0,1,1
close_train,close,train,47.8,101.1,0.82,17,cluster,1,1.41,0,1,1
close_train,close,train,84.3,11.8,0.59,13,clusters,0,1.116,0,0,1
close_train,close,train,75.3,254.6,0.58,6,crowd,1,1.13,0,1,1
close_train,close,train,64.8,107.2,0.93,8,scatter,0,1.444,0,0,1
close_train,close,train,36.4,6.6,0.4,11,as built,0,0.76,0,1,1
close_train,close,train,55.4,31.4,0.66,21,scatter,1,0.875,0,0,1
close_train,close,train,69.8,86.0,0.97,31,clusters,1,0.782,0,0,1
close_train,close,train,79.1,186.4,0.91,4,cluster,1,1.068,0,0,1
close_train,close,train,75.7,310.6,0.46,3,as built,1,1.404,0,1,1
close_train,close,train,36.3,171.8,0.87,9,scatter,1,1.084,0,0,1
close_train,close,train,35.6,309.3,0.92,18,scatter,1,0.797,0,0,1
close_train,close,train,32.1,9.5,0.41,43,crowd,1,0.791,0,1,1
close_train,close,train,70.5,77.2,0.41,2,scatter,1,1.016,0,1,1
close_train,close,train,70.2,346.2,0.51,4,scatter,0,1.422,0,0,1
close_train,close,train,77.3,314.7,0.61,16,crowd,1,1.424,0,1,1
close_train,close,train,67.9,55.5,0.88,46,crowd,1,0.811,0,0,1
close_train,close,train,33.6,208.1,0.94,16,rows,1,0.904,0,1,1
close_train,close,train,87.7,321.7,0.35,2,scatter,0,0.94,0,0,1
close_train,close,train,53.1,74.6,0.39,16,cluster,1,1.092,0,0,1
close_train,close,train,77.7,61.9,0.91,5,as built,0,0.814,0,0,1
close_train,close,train,57.4,153.9,0.62,2,cluster,1,1.416,0,1,1
close_train,close,train,84.5,141.4,0.59,5,scatter,1,0.626,0,1,1
close_train,close,train,73.2,252.7,0.87,5,cluster,0,1.375,0,0,1
close_train,close,train,41.8,319.5,0.5,1,scatter,0,1.24,0,0,1
close_train,close,train,35.0,95.3,0.64,2,scatter,1,1.389,0,0,1
close_train,close,train,38.0,39.9,0.39,11,cluster,1,1.198,0,0,1
close_train,close,train,31.9,325.5,0.86,12,cluster,1,0.845,0,0,1
close_train,close,train,51.1,79.6,0.89,5,clusters,1,1.251,0,0,1
close_train,close,train,62.4,279.3,0.57,20,crowd,1,0.998,0,1,1
close_train,close,train,78.2,202.0,0.45,1,scatter,0,1.053,0,0,1
close_train,close,train,42.7,73.1,0.85,27,rows,1,0.628,0,1,1
close_train,close,train,81.2,88.4,0.35,1,cluster,1,0.731,0,0,1
close_train,close,train,59.6,344.4,0.86,6,rows,1,0.573,0,1,1
close_train,close,train,47.5,165.3,0.35,9,scatter,0,0.593,0,1,1
close_train,close,train,31.2,129.0,0.84,37,clusters,1,1.085,0,1,1
close_train,close,train,40.4,38.9,0.88,38,clusters,0,1.309,0,1,1
close_train,close,train,77.2,108.5,0.37,18,crowd,1,1.032,0,0,1
close_train,close,train,72.6,106.4,0.46,15,cluster,0,1.214,0,0,1
close_train,close,train,76.7,143.4,0.8,3,scatter,0,1.199,0,0,1
close_train,close,train,34.8,235.3,0.75,4,scatter,1,0.92,0,0,1
close_train,close,train,34.1,312.6,0.76,23,clusters,1,0.896,0,1,1
close_train,close,train,31.9,214.3,0.42,15,scatter,0,0.632,0,0,1
close_train,close,train,67.2,126.6,0.76,5,scatter,1,1.257,0,1,1
close_train,close,train,36.3,50.2,0.56,16,scatter,1,0.565,0,0,1
close_train,close,train,39.9,295.9,0.92,13,cluster,1,0.584,0,1,1
close_train,close,train,68.4,314.1,0.81,3,scatter,0,1.055,0,1,1
close_train,close,train,79.4,300.4,0.61,5,scatter,1,0.968,0,0,1
close_train,close,train,80.7,103.0,0.67,11,scatter,1,0.646,0,0,1
close_train,close,train,49.3,23.2,0.79,9,scatter,0,1.324,0,0,1
close_train,close,train,73.2,320.3,0.94,20,scatter,1,0.791,0,0,1
close_train,close,train,38.7,208.0,0.95,3,cluster,1,0.636,0,1,1
close_train,close,train,78.2,132.5,0.86,17,scatter,0,0.88,0,1,1
close_train,close,train,77.2,330.9,0.41,5,scatter,1,1.186,0,0,1
close_train,close,train,84.2,116.6,0.96,18,crowd,1,1.266,0,0,1
close_train,close,train,84.0,326.0,0.57,2,scatter,1,1.096,0,0,1
close_train,close,train,70.2,86.5,0.89,41,scatter,1,1.006,0,0,1
close_train,close,train,74.8,38.6,0.95,1,cluster,0,1.184,0,0,1
close_train,close,train,39.6,124.1,0.54,13,crowd,0,1.173,0,0,1
close_train,close,train,45.5,306.8,0.65,4,scatter,1,0.754,0,1,1
close_train,close,train,37.4,335.2,0.44,21,scatter,1,1.182,0,0,1
close_train,close,train,34.8,179.6,0.64,19,scatter,0,1.169,0,0,1
close_train,close,train,36.4,37.7,0.37,2,scatter,0,0.761,0,0,1
close_train,close,train,69.7,232.0,0.95,46,crowd,1,1.286,0,1,1
close_train,close,train,78.9,338.4,0.69,6,scatter,1,0.872,0,0,1
close_train,close,train,59.3,44.3,0.58,21,crowd,1,1.006,0,0,1
close_train,close,train,72.0,217.8,0.8,29,scatter,0,0.64,0,0,1
close_train,close,train,53.0,265.3,0.98,7,cluster,1,1.162,0,0,1
close_train,close,train,57.9,161.8,0.97,5,scatter,1,0.609,0,0,1
close_train,close,train,33.2,16.4,0.51,16,clusters,1,0.955,0,0,1
close_train,close,train,48.9,353.4,0.38,22,rows,1,1.009,0,1,1
close_train,close,train,58.2,260.1,0.52,24,crowd,1,0.906,0,1,1
close_train,close,train,76.8,105.7,0.95,19,scatter,0,0.948,0,0,1
close_train,close,train,81.0,157.6,0.48,5,scatter,1,1.085,0,0,1
close_train,close,train,80.2,145.0,0.35,1,cluster,1,1.007,0,0,1
close_train,close,train,46.6,322.1,0.78,6,crowd,0,1.077,0,1,1
close_train,close,train,77.5,182.7,0.54,4,crowd,1,0.721,0,1,1
close_train,close,train,82.0,319.8,0.59,1,scatter,0,1.043,0,0,1
close_train,close,train,39.2,338.7,0.46,6,as built,1,1.295,0,1,1
close_train,close,train,60.6,238.9,0.52,14,cluster,1,0.641,0,1,1
close_train,close,train,76.5,311.7,0.63,16,cluster,0,1.361,0,1,1
close_train,close,train,84.9,250.6,0.81,4,cluster,1,1.051,0,0,1
close_train,close,train,78.4,237.2,0.56,1,as built,1,0.563,0,0,1
close_train,close,train,66.1,127.7,0.95,4,scatter,1,0.596,0,0,1
close_train,close,train,46.6,141.4,0.69,3,clusters,1,0.716,0,0,1
close_train,close,train,52.1,47.7,0.93,3,as built,0,0.871,0,0,1
close_train,close,train,39.3,302.0,0.93,9,cluster,0,0.76,0,1,1
close_train,close,train,52.1,28.9,0.67,3,scatter,1,1.449,0,0,1
close_train,close,train,30.4,154.7,0.49,8,scatter,0,1.191,0,0,1
close_train,close,train,76.6,342.5,0.87,35,clusters,1,0.867,0,0,1
close_train,close,train,32.9,352.4,0.54,27,crowd,1,0.943,0,0,1
close_train,close,train,73.6,14.4,0.78,17,scatter,1,0.91,0,0,1
close_train,close,train,44.0,271.3,0.39,3,scatter,0,1.219,0,1,1
close_train,close,train,70.1,266.9,0.58,5,scatter,1,1.037,0,0,1
close_train,close,train,65.1,141.0,0.9,2,scatter,1,1.028,0,0,1
close_train,close,train,50.7,82.0,0.76,4,scatter,0,1.042,0,0,1
close_train,close,train,62.1,320.7,0.36,3,scatter,1,1.223,0,0,1
close_train,close,train,49.9,239.4,0.81,46,scatter,1,1.27,0,0,1
close_train,close,train,45.2,353.1,0.48,7,crowd,1,0.592,0,1,1
close_train,close,train,56.7,20.1,0.84,3,scatter,0,1.335,0,1,1
close_train,close,train,71.8,36.4,0.77,5,cluster,1,0.934,0,0,1
close_train,close,train,75.5,59.5,0.74,48,crowd,1,0.867,0,0,1
close_train,close,train,54.9,334.4,0.57,7,scatter,1,1.182,0,0,1
close_train,close,train,30.5,24.3,0.6,10,scatter,1,0.997,0,0,1
close_train,close,train,55.0,279.0,0.62,19,clusters,0,0.752,0,0,1
close_train,close,train,80.1,288.3,0.66,28,clusters,1,1.076,0,0,1
close_train,close,train,43.5,23.8,0.5,11,cluster,1,1.2,0,0,1
close_train,close,train,72.1,247.8,0.47,2,scatter,1,1.268,0,0,1
close_train,close,train,72.1,61.8,0.78,9,as built,1,0.801,0,0,1
close_train,close,train,76.4,7.1,0.57,12,rows,1,1.064,0,0,1
close_train,close,train,44.8,117.4,0.89,7,cluster,0,0.564,0,0,1
close_train,close,train,82.7,170.9,0.61,1,cluster,1,0.865,0,0,1
close_train,close,train,43.6,292.4,0.8,8,scatter,0,1.213,0,1,1
close_train,close,train,76.4,63.1,0.55,4,as built,1,1.27,0,0,1
close_train,close,train,82.1,80.7,0.63,2,scatter,1,0.622,0,0,1
close_train,close,train,72.1,248.4,0.39,9,crowd,1,0.76,0,1,1
close_train,close,train,78.9,164.3,0.94,7,scatter,1,1.136,0,0,1
close_train,close,train,76.8,251.6,0.42,11,clusters,1,0.745,0,0,1
close_train,close,train,40.6,11.7,0.89,8,as built,1,0.815,0,0,1
close_train,close,train,35.8,352.3,0.8,13,as built,0,0.712,0,0,1
close_train,close,train,86.9,159.1,0.84,4,scatter,1,1.309,0,0,1
close_train,close,train,42.7,249.4,0.39,4,as built,1,1.195,0,1,1
close_train,close,train,80.8,289.5,0.66,41,crowd,1,1.004,0,0,1
close_train,close,train,43.8,339.8,0.67,10,as built,1,1.417,0,0,1
close_train,close,train,40.5,188.6,0.72,1,scatter,1,0.843,0,0,1
close_train,close,train,43.0,221.4,0.85,17,rows,1,0.834,0,0,1
close_train,close,train,84.5,221.7,0.99,2,scatter,0,1.344,0,0,1
close_train,close,train,81.5,329.5,0.65,4,scatter,1,0.932,0,0,1
close_train,close,train,74.8,345.9,0.78,19,cluster,1,1.312,0,1,1
close_train,close,train,62.9,330.2,0.5,4,as built,1,0.82,0,0,1
close_train,close,train,53.3,187.0,0.75,48,crowd,1,1.22,0,0,1
close_train,close,train,66.4,230.9,0.58,4,rows,0,0.975,0,1,1
close_train,close,train,61.3,174.9,0.5,4,scatter,1,0.968,0,1,1
close_train,close,train,35.3,185.9,0.61,36,crowd,0,1.206,0,0,1
close_train,close,train,79.9,172.9,0.77,54,crowd,1,1.409,0,0,1
close_train,close,train,35.1,1.0,0.36,22,cluster,1,1.183,0,0,1
close_train,close,train,47.0,261.2,0.7,3,as built,0,1.154,0,0,1
close_train,close,train,47.6,196.0,0.83,5,crowd,1,1.249,0,0,1
close_train,close,train,45.1,358.8,0.87,18,crowd,0,0.91,0,0,1
close_train,close,train,46.1,31.3,0.37,14,cluster,1,0.875,0,0,1
close_train,close,train,61.6,152.5,0.6,6,scatter,0,0.902,0,0,1
close_train,close,train,41.0,17.7,0.53,16,clusters,0,1.329,0,0,1
close_train,close,train,45.8,286.6,0.71,1,cluster,1,0.737,0,0,1
close_train,close,train,53.8,343.5,0.59,10,scatter,0,0.825,0,0,1
close_train,close,train,31.8,206.6,0.43,12,cluster,1,1.247,0,0,1
close_train,close,train,71.2,143.7,0.79,3,rows,0,0.795,0,0,1
close_train,close,train,84.6,32.3,0.36,6,rows,1,0.918,0,1,1
close_train,close,train,62.9,235.0,0.97,7,cluster,1,1.051,0,1,1
close_train,close,train,54.9,327.3,0.98,4,crowd,0,1.106,0,0,1
close_train,close,train,70.9,195.4,0.87,1,cluster,1,0.704,0,0,1
close_train,close,train,80.2,108.8,0.41,1,scatter,1,1.325,0,1,1
close_train,close,train,59.5,112.8,0.72,4,scatter,1,0.943,0,0,1
close_train,close,train,72.6,80.0,0.67,2,scatter,0,1.413,0,1,1
close_train,close,train,55.6,118.9,0.39,2,as built,1,1.013,0,0,1
close_train,close,train,81.6,176.6,0.95,3,scatter,0,0.847,0,1,1
close_train,close,train,84.6,235.4,0.71,15,scatter,1,0.846,0,0,1
close_train,close,train,34.1,350.5,0.96,18,scatter,0,1.395,0,0,1
close_train,close,train,73.8,122.0,0.39,3,scatter,1,0.573,0,1,1
close_train,close,train,75.5,352.7,0.84,1,scatter,1,0.956,0,0,1
close_train,close,train,65.3,94.9,0.93,1,as built,0,1.131,0,1,1
close_train,close,train,30.4,3.8,0.63,8,as built,1,0.826,0,0,1
close_train,close,train,70.8,276.3,0.89,21,scatter,1,0.873,0,1,1
close_train,close,train,71.7,303.4,0.57,1,scatter,1,0.619,0,0,1
close_train,close,train,31.5,70.6,0.59,7,crowd,1,0.645,0,1,1
close_train,close,train,54.5,335.8,0.91,4,crowd,0,0.859,0,0,1
close_train,close,train,62.9,197.1,0.42,8,scatter,1,1.383,0,1,1
close_train,close,train,30.7,102.1,0.62,5,rows,1,0.776,0,0,1
close_train,close,train,51.2,152.2,0.63,1,cluster,1,1.197,0,0,1
close_train,close,train,80.8,237.0,0.82,3,scatter,0,0.591,0,1,1
close_train,close,train,69.6,224.0,0.39,6,scatter,1,1.112,0,0,1
close_train,close,train,72.1,25.9,0.55,8,cluster,1,1.322,0,0,1
close_train,close,train,72.3,55.1,0.9,31,crowd,1,0.611,0,1,1
close_train,close,train,36.4,134.8,0.77,8,scatter,0,0.813,0,0,1
close_train,close,train,58.3,6.2,0.44,4,as built,1,0.607,0,1,1
close_train,close,train,45.9,280.0,0.84,19,clusters,1,1.375,0,0,1
close_train,close,train,79.3,77.9,0.69,8,cluster,1,1.35,0,0,1
close_train,close,train,68.9,136.3,0.52,4,clusters,1,1.088,0,1,1
close_train,close,train,74.3,214.9,0.36,11,clusters,1,1.337,0,0,1
